"Collins_HG1" "Collins_HG2" "Collins_HG3" "Galbraith_Cuckoo" "Riordan_PJ1" "Riordan_PJ2" "Riordan_PJ3" "Riordan_PJ4" "Riordan_PJ5" "Rowling_HP1" "Rowling_HP2" "Rowling_HP3" "Rowling_HP4" "Rowling_HP5" "Rowling_HP6" "Rowling_HP7" "Rowling_Leopard"
"length" 0.00193792816100307 0.00394034320389306 0.00860157504396361 0.00472067114456044 0.00114379832547925 0.00565450947130336 0.00400844445632132 0.00113100421864574 0 0.00249149776388076 0.00225149161319374 0.00267928909529338 0.00302915562287012 0.00412235138923242 0.000574663103755423 0.00245801706847052 0
"medicine" 0.0242241020125384 0.0128061154126524 0.0076458444835232 0.00134876318416013 0.00114379832547925 0.00282725473565168 0.00133614815210711 0 0.00413372603730688 0 0.00225149161319374 0 0 0.000749518434405894 0.000574663103755423 0 0
"noises" 0 0 0 0.00202314477624019 0.0022875966509585 0.00282725473565168 0.00267229630421421 0.00226200843729147 0.00206686301865344 0.00249149776388076 0.00337723741979061 0.000893096365097794 0.00504859270478354 0.00674566590965305 0.00172398931126627 0.00540763755063515 0
"photographs" 0.000968964080501536 0 0 0.0222545925386421 0 0 0 0 0 0.00622874440970189 0.00337723741979061 0 0.00100971854095671 0.00337283295482652 0.000574663103755423 0.00344122389585873 0
"plant" 0.00387585632200614 0.00394034320389306 0.0066901139230828 0 0.00114379832547925 0.00141362736782584 0.00133614815210711 0.0101790379678116 0.00413372603730688 0.0124574888194038 0.00337723741979061 0 0.000504859270478354 0.00449711060643536 0.000574663103755423 0.00147481024108231 0
"pockets" 0 0 0.0019114611208808 0.00337190796040031 0.00114379832547925 0.00565450947130336 0.00267229630421421 0.00339301265593721 0 0.0124574888194038 0.00112574580659687 0.00357238546039118 0.00605831124574025 0.00412235138923242 0.00114932620751085 0.00196641365477642 0
"pouring" 0.00290689224150461 0.00197017160194653 0.0057343833626424 0.00269752636832025 0.00343139497643775 0.00141362736782584 0.00133614815210711 0.00339301265593721 0.00206686301865344 0.00124574888194038 0.00562872903298435 0.00357238546039118 0.00252429635239177 0.00224855530321768 0.00287331551877712 0.00491603413694105 0
"replied" 0 0.000985085800973265 0 0.00674381592080063 0 0 0 0 0.00103343150932672 0.00124574888194038 0.00112574580659687 0.000893096365097794 0.00201943708191342 0.00299807373762358 0.00402264172628796 0.0132732921697408 0
"revenge" 0.00484482040250768 0 0.004778652802202 0.00134876318416013 0.00571899162739626 0.0197907831495618 0.00133614815210711 0.00565502109322868 0.00620058905596032 0.00124574888194038 0 0.00357238546039118 0 0.000749518434405894 0.00402264172628796 0.00196641365477642 0
"rooms" 0.00290689224150461 0.000985085800973265 0.0057343833626424 0.00741819751288069 0 0.00565450947130336 0 0.00113100421864574 0 0.00249149776388076 0.00788022064617809 0.00714477092078235 0 0.00374759217202947 0.00402264172628796 0.000491603413694105 0
"rule" 0.00968964080501536 0.000985085800973265 0.0057343833626424 0.00134876318416013 0.0022875966509585 0.00282725473565168 0.00400844445632132 0.00113100421864574 0.00723402056528704 0.00747449329164227 0 0.00178619273019559 0.00252429635239177 0.00149903686881179 0.00287331551877712 0.00245801706847052 0
"rushed" 0 0 0 0.000674381592080063 0.00457519330191701 0.0113090189426067 0.00534459260842842 0.00565502109322868 0.0051671575466336 0.00996599105552303 0 0.00178619273019559 0.00403887416382683 0.00112427765160884 0.00229865241502169 0.00442443072324694 0
"schedule" 0.00193792816100307 0.00591051480583959 0.0181588806483676 0 0 0.00282725473565168 0 0.00113100421864574 0.00103343150932672 0 0.00675447483958122 0.00893096365097794 0.00100971854095671 0.00224855530321768 0.00229865241502169 0.000983206827388209 0
"seventeen" 0 0 0.0038229222417616 0.00269752636832025 0.0022875966509585 0.00141362736782584 0.00267229630421421 0.00226200843729147 0.00103343150932672 0.00249149776388076 0 0 0.00706802978669696 0.000749518434405894 0.00804528345257593 0.00639084437802336 0
"shiny" 0.00290689224150461 0.00689560060681285 0.0076458444835232 0.00337190796040031 0 0 0.00133614815210711 0.00339301265593721 0.00103343150932672 0.00498299552776151 0.00225149161319374 0.00446548182548897 0.00252429635239177 0.00299807373762358 0.00402264172628796 0.000983206827388209 0
"sigh" 0.00872067672451382 0 0.0028671916813212 0.00404628955248038 0.00343139497643775 0 0.00534459260842842 0.00113100421864574 0 0.00373724664582114 0.00112574580659687 0.00357238546039118 0.00252429635239177 0.00487186982363831 0.00344797862253254 0.00147481024108231 0
"sinking" 0.000968964080501536 0.00197017160194653 0.000955730560440401 0.000674381592080063 0.00114379832547925 0.00706813683912921 0.00267229630421421 0.00339301265593721 0.00103343150932672 0.00249149776388076 0.00675447483958122 0.00446548182548897 0.00151457781143506 0.00599614747524715 0.00517196793379881 0.00147481024108231 0
"smart" 0.00387585632200614 0.00985085800973265 0.0028671916813212 0.0053950527366405 0.00571899162739626 0.00424088210347752 0.00400844445632132 0.00565502109322868 0.0051671575466336 0 0.00112574580659687 0.00178619273019559 0.000504859270478354 0.00187379608601474 0.00114932620751085 0.00196641365477642 0
"spring" 0.00775171264401229 0.0118210296116792 0.0066901139230828 0.00269752636832025 0.0022875966509585 0.00141362736782584 0.00801688891264263 0.00791702953052015 0.00103343150932672 0.00124574888194038 0 0 0.00201943708191342 0.00112427765160884 0.00172398931126627 0.000983206827388209 0
"squeezed" 0.000968964080501536 0.000985085800973265 0 0.00134876318416013 0.00343139497643775 0.00565450947130336 0.00534459260842842 0.00452401687458294 0.00206686301865344 0.00498299552776151 0.00337723741979061 0.00446548182548897 0.00151457781143506 0.00412235138923242 0.00402264172628796 0.00344122389585873 0
"starts" 0.0116275689660184 0.0197017160194653 0.00955730560440401 0.00269752636832025 0 0 0.00133614815210711 0.00113100421864574 0.00206686301865344 0.00373724664582114 0.00112574580659687 0.00178619273019559 0.000504859270478354 0.00112427765160884 0 0.000491603413694105 0
"swords" 0 0.00197017160194653 0 0 0.00915038660383401 0.00282725473565168 0.00935303706474974 0.0226200843729147 0.0144680411305741 0 0.00112574580659687 0 0 0.000374759217202947 0.000574663103755423 0.00245801706847052 0
"thomas" 0 0 0 0.00337190796040031 0.00114379832547925 0.00141362736782584 0 0 0.0051671575466336 0.00373724664582114 0.00788022064617809 0.00982406001607574 0.00403887416382683 0.00487186982363831 0.00287331551877712 0.000983206827388209 0
"thread" 0.00193792816100307 0.0226569734223851 0.0028671916813212 0.00202314477624019 0.00114379832547925 0.00282725473565168 0 0.00452401687458294 0.00103343150932672 0 0.00112574580659687 0.00178619273019559 0.00605831124574025 0.000749518434405894 0.00114932620751085 0.00147481024108231 0
"action" 0.00581378448300921 0.00492542900486632 0.0057343833626424 0.00134876318416013 0.00114379832547925 0.00282725473565168 0.00267229630421421 0.00113100421864574 0.00310029452798016 0 0.00225149161319374 0.00357238546039118 0.00302915562287012 0.00149903686881179 0.00344797862253254 0.00491603413694105 0
"annoyed" 0 0.00295525740291979 0 0.00202314477624019 0.0022875966509585 0 0.00267229630421421 0.00226200843729147 0.00310029452798016 0.00124574888194038 0.00112574580659687 0.00267928909529338 0.00403887416382683 0.00374759217202947 0.0103439358675976 0.00196641365477642 0
"bored" 0.00484482040250768 0.000985085800973265 0 0.0053950527366405 0.0022875966509585 0.00141362736782584 0.00668074076053553 0.00113100421864574 0.00310029452798016 0.00373724664582114 0.00225149161319374 0.00267928909529338 0.00151457781143506 0.0063709066924501 0.00287331551877712 0.000491603413694105 0
"bothered" 0.00581378448300921 0.00197017160194653 0.0038229222417616 0.00202314477624019 0.00686278995287551 0.00706813683912921 0.00133614815210711 0.00565502109322868 0.00206686301865344 0.00373724664582114 0.00225149161319374 0.00267928909529338 0.00302915562287012 0.00149903686881179 0.00287331551877712 0.00147481024108231 0
"breeze" 0.00290689224150461 0.00394034320389306 0.0028671916813212 0.00404628955248038 0.0022875966509585 0.00282725473565168 0.00267229630421421 0.00565502109322868 0.00206686301865344 0.00249149776388076 0.00337723741979061 0.00446548182548897 0.00302915562287012 0.00224855530321768 0.00287331551877712 0.00196641365477642 0
"brooms" 0 0 0 0 0.00114379832547925 0 0 0 0 0.0161947354652249 0.00788022064617809 0.00625167455568456 0.00302915562287012 0.00449711060643536 0.00344797862253254 0.00344122389585873 0.0518941359626362
"built" 0.00678274856351075 0.00394034320389306 0.0066901139230828 0.00202314477624019 0.00686278995287551 0.00706813683912921 0.00534459260842842 0.00565502109322868 0.00103343150932672 0.00124574888194038 0.00337723741979061 0.000893096365097794 0.00151457781143506 0.000374759217202947 0.00172398931126627 0.00294962048216463 0
"cabinet" 0 0.000985085800973265 0.000955730560440401 0.00741819751288069 0 0.00141362736782584 0 0 0 0 0.00788022064617809 0.00267928909529338 0.00504859270478354 0.00337283295482652 0.0074706203488205 0.00196641365477642 0
"cake" 0.00678274856351075 0.00394034320389306 0.0038229222417616 0.00134876318416013 0 0 0 0.00565502109322868 0.00206686301865344 0.00872024217358265 0.00337723741979061 0.00267928909529338 0.00302915562287012 0.000749518434405894 0.00229865241502169 0.00442443072324694 0.103788271925272
"concealed" 0.00678274856351075 0.00591051480583959 0.000955730560440401 0.00269752636832025 0 0 0 0 0 0 0.00337723741979061 0 0.00353401489334848 0.00262331452042063 0.00574663103755423 0.00737405120541157 0
"drank" 0 0 0 0.00876696069704081 0.00343139497643775 0 0.00400844445632132 0.00226200843729147 0 0 0.00225149161319374 0.00625167455568456 0.00252429635239177 0.000749518434405894 0.00517196793379881 0.00688244779171747 0
"drifted" 0.000968964080501536 0.00197017160194653 0 0.00202314477624019 0.00457519330191701 0.00565450947130336 0.00267229630421421 0.00678602531187441 0.0051671575466336 0.00249149776388076 0.00225149161319374 0.00535857819058676 0.00100971854095671 0.00337283295482652 0.00114932620751085 0.00491603413694105 0
"examine" 0.00872067672451382 0.00886577220875938 0.0057343833626424 0.00134876318416013 0 0.00141362736782584 0 0.00113100421864574 0.00103343150932672 0.00249149776388076 0.00450298322638748 0 0.00252429635239177 0.00224855530321768 0.00114932620751085 0.00589924096432926 0
"experience" 0.000968964080501536 0.00295525740291979 0.004778652802202 0.00674381592080063 0.00571899162739626 0.00424088210347752 0.00267229630421421 0.00226200843729147 0.00413372603730688 0.00124574888194038 0.00225149161319374 0.00178619273019559 0.00403887416382683 0.00149903686881179 0.00229865241502169 0.00147481024108231 0.0518941359626362
"fires" 0.0106586048855169 0.00689560060681285 0.0028671916813212 0 0.00114379832547925 0 0.00400844445632132 0.00452401687458294 0.0103343150932672 0.00249149776388076 0.00225149161319374 0 0.00454373343430519 0.00299807373762358 0 0 0
"grim" 0.000968964080501536 0 0 0.00202314477624019 0.00457519330191701 0.00282725473565168 0.00267229630421421 0 0.00310029452798016 0.00124574888194038 0.00112574580659687 0.0178619273019559 0.00100971854095671 0.00412235138923242 0.00229865241502169 0.00294962048216463 0
"hallway" 0.000968964080501536 0.00591051480583959 0.00955730560440401 0.00404628955248038 0.00571899162739626 0.00424088210347752 0.00400844445632132 0.00678602531187441 0.00206686301865344 0 0 0.000893096365097794 0.000504859270478354 0.00187379608601474 0.00172398931126627 0.00393282730955284 0
"involved" 0 0 0.0038229222417616 0.00741819751288069 0 0 0.00267229630421421 0.00452401687458294 0.00206686301865344 0.00622874440970189 0.00112574580659687 0.00267928909529338 0.00504859270478354 0.00187379608601474 0.00574663103755423 0.00147481024108231 0
"mags" 0 0.0541797190535296 0.0038229222417616 0.000674381592080063 0 0 0 0 0 0 0 0 0 0 0 0 0
"necklace" 0.000968964080501536 0.000985085800973265 0.0028671916813212 0 0.00915038660383401 0.00141362736782584 0.00133614815210711 0.00565502109322868 0.00310029452798016 0 0.00112574580659687 0 0 0.000749518434405894 0.018963882423929 0.000491603413694105 0
"net" 0.00484482040250768 0.00886577220875938 0.0105130361648444 0.00134876318416013 0.0102941849293133 0.00424088210347752 0.00935303706474974 0.00226200843729147 0.00206686301865344 0.00124574888194038 0.00225149161319374 0.000893096365097794 0.00151457781143506 0.000374759217202947 0 0.000983206827388209 0
"nigellus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00749518434405894 0.00344797862253254 0.0167145160655996 0
"occasionally" 0.00581378448300921 0.00689560060681285 0.0019114611208808 0.0053950527366405 0 0 0.00133614815210711 0.00113100421864574 0.00206686301865344 0 0.00337723741979061 0.00178619273019559 0.00151457781143506 0.00449711060643536 0.00517196793379881 0.00196641365477642 0
"overheard" 0.000968964080501536 0.000985085800973265 0 0.00606943432872056 0.00343139497643775 0.00424088210347752 0 0 0.00103343150932672 0.00124574888194038 0.00225149161319374 0.00267928909529338 0.00403887416382683 0.00412235138923242 0.00919460966008677 0.000491603413694105 0
"pressing" 0.000968964080501536 0.00492542900486632 0.0019114611208808 0.0053950527366405 0.00114379832547925 0 0.00133614815210711 0.00113100421864574 0 0 0.00675447483958122 0.00446548182548897 0.00302915562287012 0.00299807373762358 0.00402264172628796 0.00442443072324694 0
"proof" 0 0.000985085800973265 0.000955730560440401 0.010790105473281 0.00114379832547925 0 0.00133614815210711 0.00226200843729147 0 0.00249149776388076 0.00225149161319374 0.00535857819058676 0.00100971854095671 0.00449711060643536 0.00344797862253254 0.00393282730955284 0
"proper" 0.000968964080501536 0.000985085800973265 0 0.0121388686574411 0.00114379832547925 0 0 0.00226200843729147 0.0051671575466336 0.00622874440970189 0.00225149161319374 0.000893096365097794 0.00353401489334848 0.00224855530321768 0.00287331551877712 0.00294962048216463 0
"rescue" 0.00290689224150461 0.00197017160194653 0.0172031500879272 0.000674381592080063 0.0022875966509585 0.00706813683912921 0.00400844445632132 0.00226200843729147 0.00723402056528704 0 0.00225149161319374 0.00267928909529338 0.00151457781143506 0.00187379608601474 0 0.00196641365477642 0
"strangely" 0.000968964080501536 0.000985085800973265 0 0.00472067114456044 0 0.00424088210347752 0.00133614815210711 0.00226200843729147 0.00310029452798016 0.00622874440970189 0.00675447483958122 0.00535857819058676 0.00504859270478354 0.00149903686881179 0.00344797862253254 0.00245801706847052 0
"studying" 0 0.000985085800973265 0.0057343833626424 0.00134876318416013 0.00114379832547925 0 0.00267229630421421 0.00678602531187441 0.00413372603730688 0.0124574888194038 0.00337723741979061 0.00357238546039118 0.00201943708191342 0.00449711060643536 0.00172398931126627 0.000983206827388209 0
"target" 0.00775171264401229 0.00985085800973265 0.0152916889670464 0 0.00114379832547925 0.00141362736782584 0.00668074076053553 0.00678602531187441 0.00413372603730688 0 0.00225149161319374 0 0.00151457781143506 0 0.000574663103755423 0.00147481024108231 0
"threat" 0.00387585632200614 0.00689560060681285 0.0057343833626424 0.00472067114456044 0.0022875966509585 0.00141362736782584 0.00400844445632132 0.00339301265593721 0.0113677466025939 0 0.00112574580659687 0 0.00201943708191342 0.00149903686881179 0.00229865241502169 0.00147481024108231 0
"various" 0.00484482040250768 0.00197017160194653 0.0038229222417616 0.00741819751288069 0.00343139497643775 0.00141362736782584 0.00133614815210711 0 0.00103343150932672 0 0.00225149161319374 0.000893096365097794 0.00100971854095671 0.00487186982363831 0.00459730483004339 0.00294962048216463 0
"vast" 0.00193792816100307 0 0.000955730560440401 0.00472067114456044 0.0022875966509585 0 0.00133614815210711 0 0.00103343150932672 0.00373724664582114 0.00562872903298435 0.00357238546039118 0.00353401489334848 0.00224855530321768 0.00632129414130966 0.00491603413694105 0
"approaching" 0.00387585632200614 0.00197017160194653 0.000955730560440401 0.00202314477624019 0 0.00282725473565168 0.00267229630421421 0.00452401687458294 0.00413372603730688 0 0.00112574580659687 0.00267928909529338 0.00302915562287012 0.00337283295482652 0.00402264172628796 0.00540763755063515 0
"argus" 0 0 0 0 0.0125817815802718 0.00282725473565168 0.012025333368964 0.0101790379678116 0.0113677466025939 0.00124574888194038 0.00788022064617809 0 0.000504859270478354 0.00149903686881179 0.00229865241502169 0 0
"arrival" 0.000968964080501536 0.00295525740291979 0.0028671916813212 0.00337190796040031 0.00343139497643775 0.00141362736782584 0.00133614815210711 0 0.00206686301865344 0.00124574888194038 0.00225149161319374 0.000893096365097794 0.00403887416382683 0.00412235138923242 0.00459730483004339 0.00442443072324694 0
"badge" 0 0 0 0 0 0 0.00133614815210711 0.00113100421864574 0 0.00373724664582114 0.00675447483958122 0.00714477092078235 0.00504859270478354 0.00974373964727662 0.00114932620751085 0.000983206827388209 0
"bars" 0 0.000985085800973265 0 0.00202314477624019 0.0022875966509585 0.00424088210347752 0 0.0226200843729147 0.00206686301865344 0.00373724664582114 0.0146346954857593 0.00178619273019559 0.00151457781143506 0.000749518434405894 0.000574663103755423 0.00196641365477642 0
"beak" 0 0 0 0 0.00114379832547925 0 0 0 0 0.00373724664582114 0.00675447483958122 0.0196481200321515 0.00403887416382683 0.00562138825804421 0.00114932620751085 0.000983206827388209 0
"butterbeer" 0 0 0 0 0 0 0 0 0 0 0 0.0107171563811735 0.0065631705162186 0.00861946199566778 0.00402264172628796 0.00196641365477642 0
"clue" 0.00193792816100307 0.00197017160194653 0.000955730560440401 0.00202314477624019 0.00114379832547925 0.00282725473565168 0.00400844445632132 0.00113100421864574 0.00103343150932672 0.00249149776388076 0.00675447483958122 0.00178619273019559 0.00757288905717531 0.00487186982363831 0.00229865241502169 0.000491603413694105 0
"coal" 0.0300378864955476 0.018716630218492 0.0057343833626424 0 0 0.00141362736782584 0 0 0.00103343150932672 0 0 0 0.000504859270478354 0 0 0 0
"counter" 0.00193792816100307 0.00295525740291979 0.0124244972857252 0.00269752636832025 0.00571899162739626 0.00141362736782584 0.00267229630421421 0 0.00103343150932672 0.00498299552776151 0.00675447483958122 0.00535857819058676 0 0.00112427765160884 0.00114932620751085 0.00344122389585873 0
"darkly" 0 0.000985085800973265 0 0.00202314477624019 0 0 0 0.00226200843729147 0.00103343150932672 0.00747449329164227 0.00562872903298435 0.00267928909529338 0.00454373343430519 0.00749518434405894 0.00517196793379881 0 0
"dusty" 0.000968964080501536 0.000985085800973265 0 0.000674381592080063 0.0022875966509585 0 0.00267229630421421 0.00339301265593721 0 0.00249149776388076 0.00337723741979061 0.00535857819058676 0.00100971854095671 0.00824470277846484 0.00402264172628796 0.00344122389585873 0
"energy" 0.00193792816100307 0.00394034320389306 0.0076458444835232 0.00269752636832025 0.00915038660383401 0 0.00133614815210711 0.00678602531187441 0.0124011781119206 0 0 0.00267928909529338 0.00100971854095671 0.00262331452042063 0.00114932620751085 0 0
"frame" 0.00193792816100307 0.000985085800973265 0.0019114611208808 0.00404628955248038 0.0022875966509585 0.00141362736782584 0.00133614815210711 0.00113100421864574 0 0.00373724664582114 0.00112574580659687 0.00267928909529338 0.00302915562287012 0.00487186982363831 0.00344797862253254 0.00540763755063515 0
"harm" 0.00678274856351075 0.00295525740291979 0.0019114611208808 0.00202314477624019 0.0125817815802718 0.00141362736782584 0 0.00226200843729147 0.0051671575466336 0 0.00562872903298435 0.00357238546039118 0 0.00149903686881179 0.00402264172628796 0.00245801706847052 0
"hats" 0.000968964080501536 0.00197017160194653 0 0.00269752636832025 0.00114379832547925 0.00282725473565168 0.00133614815210711 0 0 0.00373724664582114 0.00112574580659687 0.00267928909529338 0.00151457781143506 0.0116175357332914 0.00229865241502169 0.00147481024108231 0
"hotel" 0 0 0 0.0134876318416013 0.00457519330191701 0.00424088210347752 0.00534459260842842 0.00565502109322868 0.0206686301865344 0.00373724664582114 0 0 0 0 0 0 0
"justice" 0.00872067672451382 0.0197017160194653 0.0105130361648444 0.00202314477624019 0.00114379832547925 0 0.00133614815210711 0.00565502109322868 0 0 0 0.000893096365097794 0.00100971854095671 0.00149903686881179 0.000574663103755423 0.000491603413694105 0
"lamp" 0 0.000985085800973265 0 0.00472067114456044 0.00114379832547925 0.00282725473565168 0 0 0 0.0174404843471653 0.00337723741979061 0.00178619273019559 0.00252429635239177 0.00187379608601474 0.00689595724506508 0.00344122389585873 0
"mental" 0.00193792816100307 0.00197017160194653 0.00955730560440401 0.010790105473281 0 0 0 0.00113100421864574 0.00103343150932672 0 0 0.00178619273019559 0.00302915562287012 0.00187379608601474 0.00344797862253254 0.00393282730955284 0
"norris" 0 0 0 0 0 0 0 0 0 0.0161947354652249 0.0270178993583249 0.00178619273019559 0.00403887416382683 0.00299807373762358 0.00172398931126627 0.000491603413694105 0
"panem" 0.0203482456905323 0.0108359438107059 0.0258047251318908 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quell" 0.000968964080501536 0.0364481746360108 0.0200703417692484 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"range" 0.00872067672451382 0.00295525740291979 0.0076458444835232 0.00404628955248038 0.00571899162739626 0.00989539157478089 0.00267229630421421 0.00226200843729147 0.00103343150932672 0 0.00112574580659687 0.00178619273019559 0.00151457781143506 0.00149903686881179 0.00114932620751085 0.00196641365477642 0
"shimmering" 0 0.00394034320389306 0 0 0.013725579905751 0.00565450947130336 0.00267229630421421 0.00678602531187441 0.00103343150932672 0.00124574888194038 0.00337723741979061 0.00446548182548897 0.00353401489334848 0.00224855530321768 0.00229865241502169 0.00196641365477642 0
"sneak" 0.00193792816100307 0.00295525740291979 0.000955730560440401 0.000674381592080063 0.0022875966509585 0.00565450947130336 0.00400844445632132 0.00113100421864574 0.00620058905596032 0.00124574888194038 0.00450298322638748 0.00446548182548897 0.00201943708191342 0.00487186982363831 0.000574663103755423 0.00393282730955284 0
"suggest" 0.00290689224150461 0.00591051480583959 0.0028671916813212 0.00134876318416013 0.00343139497643775 0.00282725473565168 0 0 0 0.00498299552776151 0.00337723741979061 0.00178619273019559 0.00252429635239177 0.00337283295482652 0.00459730483004339 0.00442443072324694 0
"troll" 0 0 0 0 0 0 0 0 0 0.046092708631794 0.00112574580659687 0 0.00151457781143506 0.00374759217202947 0.00229865241502169 0.00196641365477642 0
"waste" 0.00290689224150461 0.00394034320389306 0.0105130361648444 0.000674381592080063 0.0022875966509585 0.00141362736782584 0.00267229630421421 0.00113100421864574 0.00103343150932672 0.00249149776388076 0.00450298322638748 0.000893096365097794 0.00151457781143506 0.00299807373762358 0.00344797862253254 0.00442443072324694 0
"whoever" 0.00193792816100307 0.00591051480583959 0.0076458444835232 0.00134876318416013 0.00343139497643775 0.00141362736782584 0.00267229630421421 0 0 0.00124574888194038 0.00675447483958122 0.00178619273019559 0.00605831124574025 0.00299807373762358 0.00114932620751085 0.00196641365477642 0
"briares" 0 0 0 0 0 0 0 0.059943223588224 0.0051671575466336 0 0 0 0 0 0 0 0
"captain" 0 0 0.000955730560440401 0 0 0.0197907831495618 0.00133614815210711 0 0 0.00622874440970189 0.00225149161319374 0.00357238546039118 0.00151457781143506 0.00299807373762358 0.010918598971353 0.000491603413694105 0
"choked" 0.00193792816100307 0 0.0019114611208808 0.000674381592080063 0.00114379832547925 0.00424088210347752 0 0.00113100421864574 0.00413372603730688 0.00373724664582114 0.00788022064617809 0.00803786728588015 0.00201943708191342 0.00224855530321768 0.00459730483004339 0.00344122389585873 0
"cigarette" 0 0 0 0.0350678427881633 0.00114379832547925 0 0 0 0 0.00124574888194038 0 0 0 0.000749518434405894 0 0.000983206827388209 0
"cyclopes" 0 0 0 0 0.00457519330191701 0.0254452926208651 0.00267229630421421 0.0180960674983318 0.018601767167881 0 0 0 0 0 0 0 0
"diagon" 0 0 0 0 0 0 0 0 0 0.00996599105552303 0.00675447483958122 0.00982406001607574 0.00252429635239177 0.00262331452042063 0.0074706203488205 0.00393282730955284 0
"eaten" 0.00484482040250768 0.00492542900486632 0.0019114611208808 0.00404628955248038 0.00343139497643775 0.00989539157478089 0.00133614815210711 0.00678602531187441 0.00103343150932672 0.00498299552776151 0.00112574580659687 0.00357238546039118 0.00201943708191342 0.000374759217202947 0.00229865241502169 0.00196641365477642 0
"film" 0.000968964080501536 0.00197017160194653 0.004778652802202 0.0222545925386421 0.0022875966509585 0 0.00267229630421421 0.00565502109322868 0 0 0.00225149161319374 0.00178619273019559 0 0.00112427765160884 0 0.000491603413694105 0
"fuck" 0 0 0 0.0391141323406436 0 0 0 0 0 0 0 0 0 0 0 0 0
"greasy" 0.00872067672451382 0.0108359438107059 0.0124244972857252 0.00134876318416013 0.0022875966509585 0.00282725473565168 0.00267229630421421 0.00113100421864574 0 0.00249149776388076 0.00225149161319374 0.000893096365097794 0.00151457781143506 0.00187379608601474 0.00114932620751085 0.000491603413694105 0
"gripped" 0 0.000985085800973265 0 0.00202314477624019 0.00343139497643775 0.00282725473565168 0.0106891852168568 0.00339301265593721 0.00620058905596032 0.00373724664582114 0.00337723741979061 0.00357238546039118 0.00201943708191342 0.00187379608601474 0.00229865241502169 0.00442443072324694 0
"jet" 0.000968964080501536 0 0.000955730560440401 0.00134876318416013 0.00114379832547925 0.00424088210347752 0 0 0.00206686301865344 0.00373724664582114 0.00337723741979061 0.00267928909529338 0.00403887416382683 0.0063709066924501 0.00287331551877712 0.00393282730955284 0.0518941359626362
"kelli" 0 0 0 0 0 0 0 0.0655982446814527 0 0 0 0 0 0 0 0 0
"melted" 0.000968964080501536 0.000985085800973265 0.0028671916813212 0 0.00686278995287551 0.00989539157478089 0.012025333368964 0.00678602531187441 0.0113677466025939 0.00249149776388076 0.00225149161319374 0.000893096365097794 0 0.00149903686881179 0.00114932620751085 0.00147481024108231 0
"mission" 0 0.00295525740291979 0.0219818028901292 0 0.00114379832547925 0 0.00267229630421421 0.00226200843729147 0.00826745207461375 0 0.00112574580659687 0.000893096365097794 0 0.00187379608601474 0.00344797862253254 0.00294962048216463 0
"model" 0.000968964080501536 0.000985085800973265 0.000955730560440401 0.0155107766178414 0.00457519330191701 0.00141362736782584 0.00534459260842842 0 0.00413372603730688 0.00124574888194038 0.00225149161319374 0.00267928909529338 0.00403887416382683 0.000374759217202947 0.00114932620751085 0.000983206827388209 0
"perched" 0.00581378448300921 0.00197017160194653 0.0019114611208808 0.00269752636832025 0.00114379832547925 0 0 0.00113100421864574 0.00103343150932672 0.00498299552776151 0.00450298322638748 0.00357238546039118 0.00151457781143506 0.00412235138923242 0.00402264172628796 0.00393282730955284 0
"reaching" 0.00193792816100307 0.00788068640778612 0.0028671916813212 0.00337190796040031 0.0022875966509585 0 0 0.00113100421864574 0.00206686301865344 0.00373724664582114 0.00112574580659687 0.00446548182548897 0.00151457781143506 0.00374759217202947 0.00229865241502169 0.00442443072324694 0
"remus" 0 0 0 0 0 0 0 0 0 0 0 0.0133964454764669 0.000504859270478354 0.00337283295482652 0.00689595724506508 0.0103236716875762 0
"shattered" 0.00193792816100307 0.00197017160194653 0.0019114611208808 0.00269752636832025 0 0.00424088210347752 0.00133614815210711 0.00452401687458294 0.0124011781119206 0 0.00112574580659687 0.00178619273019559 0.00201943708191342 0.00262331452042063 0.00172398931126627 0.00540763755063515 0
"signed" 0.000968964080501536 0.00295525740291979 0 0.00606943432872056 0.00114379832547925 0.00141362736782584 0 0.00226200843729147 0 0.00249149776388076 0.0191376787121468 0.00178619273019559 0.00151457781143506 0.00449711060643536 0.000574663103755423 0.00196641365477642 0
"smoking" 0.000968964080501536 0 0.0019114611208808 0.0121388686574411 0.00571899162739626 0.00848176420695505 0.00267229630421421 0 0.00413372603730688 0.00124574888194038 0 0.00267928909529338 0.00201943708191342 0.00224855530321768 0.00229865241502169 0.000983206827388209 0
"string" 0.00484482040250768 0.00197017160194653 0.0019114611208808 0.00134876318416013 0 0.00282725473565168 0.00267229630421421 0.0248820928102062 0.00310029452798016 0.00124574888194038 0 0.00267928909529338 0.00100971854095671 0.00337283295482652 0 0.00147481024108231 0
"unusual" 0 0.00197017160194653 0.000955730560440401 0.00674381592080063 0.00343139497643775 0 0.00133614815210711 0.00113100421864574 0.00103343150932672 0.00622874440970189 0.00562872903298435 0.00535857819058676 0.00252429635239177 0.00299807373762358 0.00344797862253254 0.00196641365477642 0
"viktor" 0 0 0 0.000674381592080063 0 0 0 0 0 0 0 0 0.024233244982961 0.000749518434405894 0.00114932620751085 0.00245801706847052 0
